pos COMBINED_rate Genetic_Map
1 10.81818065979434 0
78479 2073.349633251834 0.849
79297 627.6831976313841 2.545
80648 22.2437011010828 3.393
157209 419.03827281648677 5.096
159247 126.31735193706396 5.95
165984 135.32876930425084 6.801
172265 29.073482428115014 7.651
259905 534.2328278322926 10.199
268873 261.3617719442163 14.99
274968 528.0844352784181 16.583
283211 46.35164091575507 20.936
309812 9.607768508327085 22.169
407025 404.13303986304714 23.103
415203 32.37289190366543 26.408
495548 49.11544702576482 29.009
546082 1068.736141906872 31.491
546984 635.5820105820096 32.455
548496 16.299229246352972 33.416
600523 451.7847629195519 34.264
602400 63.15240083507316 35.112
615812 213.49446122859993 35.959
619784 174.25121102544824 36.807
634441 24.00051753137535 39.361
742647 527.0192858506788 41.958
747884 192.65547148920407 44.718
753303 3698.4126984126992 45.762
753744 697.6972072513471 47.393
755785 784.1726618705035 48.817
757453 215.20236920039486 50.125
761505 1502.4371222460525 50.997
766634 901.6480595427953 58.703
768515 324.58264304829834 60.399
776362 320.1527746573797 62.946
780813 833.9222614841138 64.371
781096 17741.258741258735 64.607
781382 3346.1538461538503 69.681
782890 1158.3751711547225 74.727
785081 8381.578947368427 77.265
785689 2419.6301564722526 82.361
786392 237.10331329512064 84.062
793545 91.55477719400686 85.758
803823 7.911126073051656 86.699
922643 196.43255295429213 87.639
927128 0.6001401507931899 88.52
2338465 17.745040595965495 89.367
2386253 19.34041873831134 90.215
2430099 428.86075949366796 91.063
2432074 82.17850566915389 91.91
2442393 391.5050784856875 92.758
2446725 1411.6666666666806 94.454
2447325 968.0365296803642 95.301
2448201 697.9423868312749 96.149
2449416 67.77901963915086 96.997
2461942 44.78242501056184 97.846
2480878 61.48377328681439 98.694
2496069 173.127133962643 99.628
2511006 337.91591950587724 102.214
2516025 156.92079940784586 103.91
2521429 311.6501286291801 104.758
2524150 76.72290774783862 105.606
2536063 47.02017350238751 106.52
2555544 5.2834287971558025 107.436
2717560 32.50237868696476 108.292
2743835 12.212509180984187 109.146
2813272 16.01904150216293 109.994
2919146 19.068177729807495 111.69
2963618 17.37970657638265 112.538
3012353 50.357789720597346 113.385
3046032 80.3889020630777 115.081
3067117 446.31578947368365 116.776
3069017 344.65229768198606 117.624
3073935 3433.1983805667974 119.319
3074182 1800.424628450104 120.167
3074653 512.0845921450131 121.015
3077963 442.35785080856186 122.71
3079880 695.3696181965837 123.558
3081111 301.6543470608938 124.414
3083952 154.9862763037501 125.271
3089417 41.77751502611089 126.118
3109715 4.9395948134254395 126.966
3281389 7.0139396030783905 127.814
3405998 246.14876760563635 128.688
3415086 287.08420737189044 130.925
3425097 272.5656455142225 133.799
3432409 435.94758458830137 135.792
3437522 143.93602843180935 138.021
3444275 239.12509216023918 138.993
3448344 189.5395619132733 139.966
3452818 786.9605142332409 140.814
3453907 746.5156794425081 141.671
3455055 57.570577091900816 142.528
3476698 84.34575364761922 143.774
3493901 20.52362323201932 145.225
3560361 29.232012264600495 146.589
3608630 30.1753242217512 148
3651579 68.74259239306166 149.296
3670141 36.778477779669615 150.572
3728871 26.633958296828638 152.732
3740285 3929.696969696958 153.036
3741110 3235.494880546101 156.278
3741403 544.6859903381562 157.226
3742231 17.208449642608585 157.677
3898782 44.131371141421454 160.371
3954502 78.79350348027745 162.83
3965277 115.75433911882568 163.679
3980257 366.86586985391426 165.413
3986281 88.26918644849106 167.623
4003637 68.45642652167355 169.155
4056605 167.39044611132744 172.781
4061671 14.414904467260712 173.629
4120499 68.38918046023484 174.477
4132884 4.159445407278292 175.324
4164619 1561.5894039735126 175.456
