pos COMBINED_rate Genetic_Map
1 4.355834506882839 0
419667 5.158938732603577 1.828
594703 44.0379403794038 2.731
615367 101.4290693621471 3.641
623974 82.9439252336448 4.514
634246 172.2672064777328 5.366
639186 71.92614351657576 6.217
651101 431.8869828456104 7.074
653083 293.0803571428573 7.93
657563 5566.1157024793365 9.243
657805 1826.9986893840107 10.59
658568 640.298507462687 11.984
660578 113.86986301369856 13.271
683938 465.83850931677 15.931
686031 471.88864628821034 16.906
689695 273.95065684075513 18.635
692816 1302.6113671275 19.49
693467 1561.6942909760571 20.338
694010 811.3026819923384 21.186
695054 121.55963302752279 22.033
702030 111.68248945147697 22.881
709614 18.529026625927546 23.728
755434 45.415641382261505 24.577
774128 518.9718482252147 25.426
777396 2629.4573643410877 27.122
778041 14.576708207993107 28.818
836216 717.1888230313305 29.666
837397 9.705404353697885 30.513
924771 133.31933655259306 31.361
943823 864.4240570846065 33.901
944804 1267.062314540058 34.749
945478 1117.801047120418 35.603
946242 3157.5931232091684 36.457
948685 268.9144736842107 44.171
957197 12.539816700304687 46.46
1289658 18.079834951277476 50.629
1398232 33.084808946877885 52.592
1451882 62.60539629005071 54.367
1470858 413.23106423777546 55.555
1473987 12.831437517339797 56.848
1574911 928.194993412384 58.143
1576429 712.9719264278795 59.552
1578495 50.29556156697722 61.025
1628400 4856.088560885618 63.535
1628942 33.417920583294695 66.167
1656921 543.3021806853583 67.102
1658526 43.691752680629314 67.974
1678484 149.7260031818975 68.846
1684141 185.63922942206634 69.693
1688709 234.41836992177696 70.541
1692672 3.4617161765363536 71.47
1961036 193.51894112277478 72.399
1965418 344.5190156599471 73.247
1965865 28.632042624172062 73.401
2027614 33.008858499781034 75.169
2116681 8.990833281602415 78.109
2213335 23.578865319303166 78.978
2249257 127.24820143884949 79.825
2255929 215.44715447154445 80.674
2259865 7.711567351026487 81.522
2369700 17.676425526592784 82.369
2465647 10.595074384297995 84.065
2561635 8.102127168796788 85.082
2700364 116.11183435620795 86.206
2716495 225.4017479560197 88.079
2723589 5.37795040334633 89.678
2907674 42.26896620476518 90.668
2927736 3.6043471121010673 91.516
3165227 13.319344980157897 92.372
3230996 402.88104089218876 93.248
3233148 17.001702425110317 94.115
3321845 77.16662737040645 95.623
3351534 10.17581940525285 97.914
3466709 4.90899219933134 99.086
3641694 3.0911953758171413 99.945
3935108 4793.3425797503505 100.852
3935829 874.6809004409355 104.308
3940138 625.1588310038115 108.077
3944860 108.3152382168858 111.029
3952689 135.41167066347057 111.877
3958944 173.69930356411288 112.724
3968708 747.7962781586685 114.42
3970750 1906.4625850340053 115.947
3971926 4558.585858585864 118.189
3972916 1061.5999999999985 122.702
3975416 455.50491724634225 125.356
3979585 11.896431070678798 127.255
4148207 5.0950254493296345 129.261
4535840 322.0249604499951 131.236
4541529 5.606408596245805 133.068
4811042 16.853568419005576 134.579
4919031 301.1912427559577 136.399
4925243 4.2623705064159925 138.27
5459922 119.77605609907792 140.549
5477605 69.85214569058823 142.667
5505335 90.21619428505187 144.604
5539841 669.0507152145619 147.717
5541379 79.09907494302104 148.746
5563756 42.41574440382635 150.516
5583725 29.45564196159331 151.363
5615230 13.334064217291981 152.291
5688201 625.698324022337 153.264
5689633 169.64446850748922 154.16
5700715 112.51627301469294 156.04
5711469 71.11111111111109 157.25
5732394 4.04323746699139 158.738
5927040 1306.2397372742269 159.525
5928258 46.05903340901586 161.116
5946756 583.7353549276419 161.968
5948207 61.37960705578621 162.815
5962153 4.4304613559584745 163.671
6156038 38.721947508558195 164.53
6221763 980.8467741935474 167.075
6223747 88.21835260755967 169.021
6246316 1340.455840455844 171.012
6247018 203.33184590212556 171.953
6253741 18.88607389142547 173.32
6327552 120.98277942305678 174.714
6336669 148.49167041873037 175.817
6347774 380.16628509458985 177.466
6356073 553.7818320030382 180.621
6358704 981.9070904645455 182.078
6362794 107.71711000806141 186.094
6386365 336.8606701940008 188.633
6390334 777.212879676703 189.97
6398005 27.658233052822418 195.932
6434486 6.5569939104353 196.941
6588520 5.684967707836522 197.951
6743666 1.180342085083668 198.833
7490907 7.323568575233021 199.715
7609565 76.85672780097983 200.584
7631593 32.92763225580779 202.277
7825989 68.23108812231435 208.678
7852282 228.70788007428888 210.472
7859820 638.5215327229603 212.196
7862769 954.9718574108771 214.079
7865434 642.0107719928226 216.624
7868219 11.869069328964779 218.412
8029984 10.014275208720928 220.332
8168686 31.01786426060784 221.721
8223880 83.54466720895782 223.433
8244779 224.21239837398198 225.179
8252651 21.89883248666334 226.944
8331194 53.624609237712974 228.664
8385255 559.1229444009498 231.563
8387809 701.9554956169904 232.991
8390775 50.376917078242485 235.073
8429245 181.12798264642254 237.011
8434777 9.913668470403517 238.013
8701076 68.63533955584234 240.653
8713504 53.84274499873365 241.506
8745096 53.45486621582007 243.207
8762101 1166.9793621013132 244.116
8764233 784.6492300171058 246.604
8768324 92.89265758076101 249.814
8875523 12.82295977819744 259.772
9074619 25.378615040306073 262.325
9166665 810.2392877017189 264.661
9170259 8376.344086021589 267.573
9170724 3648.5922836287455 271.468
9171683 658.8855421686746 274.967
9173011 242.34620886982458 275.842
9176506 345.5582722086212 276.689
9178960 261.2584824182717 277.537
9182202 23.05344009038814 278.384
9274249 1228.4057971014656 280.506
9275974 8.908685968819738 282.625
9371162 8.449483642665868 283.473
9468091 102.13304410701676 284.292
9484687 2.9055125934096817 285.987
9776546 94.51015398348994 286.835
9785508 74.55600492350592 287.682
9796882 41.90579853552527 288.53
9817094 201.95284591569737 289.377
9821293 44.32969602493999 290.225
9841821 21.876572378639715 291.135
9887532 37.50633552964985 292.135
9913181 60.26579489730746 293.097
9927252 8000.0000000001255 293.945
9927358 50.18069790864269 294.793
9944237 264.86150015561753 295.64
9947450 533.4519945555468 296.491
9957001 5.697376261155403 301.586
10106368 319.3372246281246 302.437
10111679 12.945948266718078 304.133
10309656 31.860226104830236 306.696
10336900 127.56264236901454 307.564
10343924 13854.785478547974 308.46
10344227 68.88708367180799 312.658
10356537 101.81403171552438 313.506
10373185 2813.9534883720266 315.201
10373787 28.06494367130672 316.895
10403967 644.8669201520581 317.742
10405282 184.29068755440315 318.59
10409878 1007.1258907363577 319.437
10410720 1756.3837129054236 320.285
10412169 271.12676056339205 322.83
10415293 639.5173453996869 323.677
10417945 24.31959620293135 325.373
10452814 15.12662070936136 326.221
10508808 58.12200137080282 327.068
10523398 265.26777325398683 327.916
10526591 303.53950661424614 328.763
10529388 39.33928483028263 329.612
10589989 9.913355709936964 331.996
10692477 0.656532329019926 333.012
12183645 15.335240354426702 333.991
12255310 117.36125367823388 335.09
12269923 35.14386828742871 336.805
12302418 19.760115546438715 337.947
12350191 336.0412126015394 338.891
12355238 190.43939628084286 340.587
12374651 12.233352405973463 344.284
12498738 849.680789320951 345.802
12500461 16.699181605133557 347.266
12581962 17.54069531496555 348.627
12648493 82.89817232376072 349.794
12659217 15903.22580645145 350.683
12659279 2152.4163568773524 351.669
12660355 13.802773418405144 353.985
12738093 28.45664546367669 355.058
12767963 388.609332113452 355.908
12772335 13.342354107336034 357.607
12835892 193.86587319753647 358.455
12840261 1969.5550351287584 359.302
12841115 477.9909706546483 360.984
12842887 46.600043449924186 361.831
12861299 26.94463262918027 362.689
12893773 74.2744289884898 363.564
12905419 3961.9289340102423 364.429
12905813 286.4583333333233 365.99
12908309 29.28987732593658 366.705
12968876 263.9917846402105 368.479
12982509 23.169764778433798 372.078
13084668 306.29991126885517 374.445
13090303 98.8188515963044 376.171
13107405 119.9642625081217 377.861
13144341 1229.9872935197175 382.292
13145128 76.87057418309108 383.26
13156849 462.11293260473184 384.161
13162339 82.37696946119792 386.698
13172621 3655.172413793038 387.545
13173085 2031.1750599521267 389.241
13173502 2843.9597315436126 390.088
13174694 2153.1291611185334 393.478
13175445 10.532320334653091 395.095
13417367 14.345632124750868 397.643
13586408 6643.835616438431 400.068
13586919 184.7494553376811 403.463
13591509 167.62319414210108 404.311
13596562 45.92472244787199 405.158
13615027 132.6083554999257 406.006
13627809 21.861304459911224 407.701
13666599 13.093011392620872 408.549
13731290 72.10884353741609 409.396
13743050 15.913526497522074 410.244
13796338 284.3254306668992 411.092
13802201 125.78113283007362 412.759
13822204 563.4973404255486 415.275
13825212 193.87288523089993 416.97
13829586 10.393658273205183 417.818
13911078 577.263444520052 418.665
13912547 38.846597462515014 419.513
13955897 19.518936452099265 421.197
14043453 228.11742526258553 422.906
14047166 54.119599208629346 423.753
14078504 8.804169521792533 425.449
14174822 616.169248205505 426.297
14177469 107.59284913253043 427.928
14192628 135.92233009708346 429.559
14199941 225.30664945126435 430.553
14204588 21.716238036178066 431.6
14247321 102.34163634667226 432.528
14258040 18.31616476383583 433.625
14331527 191.15824266629622 434.971
14338788 761.3168724279928 436.359
14341218 46.09199700822691 438.209
14394698 8.14030385826925 440.674
14624542 68.46183987113027 442.545
14670480 19.831653211350954 445.69
14740217 19.803434750033247 447.073
14808286 994.6550048590989 448.421
14810344 62.90255123379261 450.468
14846209 11.42499008147578 452.724
15020126 44.4772513756538 454.711
15057381 588.7296094908705 456.368
15059404 58.5449033724891 457.559
15080516 142.5722036061894 458.795
15093050 517.0340681362352 460.582
15093549 26.607725502578887 460.84
15141054 3.9467009367920123 462.104
15436744 68.97660583648236 463.271
15449183 1156.3113145846776 464.129
15450712 31.180756208675565 465.897
15507125 99.78806075591623 467.656
15524111 562.8310062590191 469.351
15526188 8.718966681830384 470.52
15671274 2.695141101775387 471.785
16129135 130.24177024996462 473.019
16143777 58.349727181619194 474.926
16170718 877.7202072539242 476.498
16171683 209.39017808957962 477.345
16179095 585.5962219598692 478.897
16180789 197.52298263533817 479.889
16188621 25.9987934691656 481.436
16240008 38.7837213904092 482.772
16270330 18.42116696354938 483.948
16339381 1010.1522842639256 485.22
16340563 3433.198380566855 486.414
16340810 96.02003896465581 487.262
16351589 4.993638676844672 488.297
16728869 86.39654692286565 490.181
16743233 16.78174276101504 491.422
16817242 528.2784338098339 492.664
16818851 50.9030219943962 493.514
16835628 11.386622727698889 494.368
16984926 11.558201877871083 496.068
17059159 3.4974606637820562 496.926
17303908 164.7815912636522 497.782
17319292 167.83081102056832 500.317
17324446 40.33708929078704 501.182
17366690 4.408298310789663 502.886
17575841 12.229438672766227 503.808
17650824 1403.1456953642328 504.725
17652032 156.51531930600893 506.42
17657450 5.5764577214129805 507.268
17962841 8.753788189041058 508.971
18060513 9.418873289496583 509.826
18150545 386.50865998177443 510.674
18154933 745.166959578169 512.37
18156071 112.61800292515538 513.218
18163592 46.30337446761801 514.065
18181906 41.01831909590147 514.913
18223229 466.1902144035569 516.608
18225048 1019.242333132854 517.456
18226711 24.474717155393385 519.151
18261359 660.1714731098831 519.999
18262642 28.74478831225912 520.846
18292143 5.729729729730202 521.694
18440143 240.89874857792375 522.542
18443659 649.8084291187405 523.389
18444964 372.3076923076835 524.237
18447239 9.763342563222976 525.084
18620950 6.238252996629043 526.78
18757687 41.75573311196313 527.633
18805872 25.767692154379215 529.645
18876115 172.84175944515474 531.455
18881594 4.768812066113041 532.402
19087725 11.85053757745858 533.385
19163249 57.99393027466785 534.28
19280882 232.90304861303764 541.102
19284523 351.59817351597343 541.95
19286932 18.725020425286647 542.797
19332219 582.1305841924261 543.645
19333674 53.35011009751935 544.492
19349569 2877.966101694687 545.34
19349864 460.45503791983896 546.189
19351710 6.215131285508674 547.039
