pos COMBINED_rate Genetic_Map
1 6.0996687310960676 0
138860 120.75471698113209 0.847
152905 1425.2100840336134 2.543
153500 560.7012901091632 3.391
156523 12.590568951181849 5.086
223875 84.03569657907781 5.934
244045 65.33127889060097 7.629
257025 552.1172638436483 8.477
260095 20.110989897073445 10.172
302261 13.754677078249559 11.02
425201 18.351605494648343 12.711
471355 3.4746408581707358 13.558
715409 77.62808175235996 14.406
726320 601.4184397163126 15.253
729140 686.6396761133594 16.949
730375 175.18097207859313 17.797
735210 2152.2842639593973 18.644
735604 24.031777557100234 19.492
770849 358.41081994928254 20.339
773215 9.465061964307639 21.187
862702 112.82597126130955 22.034
870218 6.40172929830394 22.882
1002526 65.34134689474514 23.729
1015504 635.8858858858841 24.577
1016836 61.05990783410131 25.424
1030724 1551.4592933947797 26.272
1032026 26.62187615293498 28.292
1083525 41.607379422010645 29.663
1103906 39.61275839491167 30.511
1125288 600.2235469448586 31.358
1127972 15.416990030445962 32.969
1194976 2546.925566343039 34.002
1195594 1104.1666666666654 35.576
1197130 17.6050255202199 37.272
1260805 22.265929417003804 38.393
1314699 45.72656130121213 39.593
1353801 17.297297297297273 41.381
1402826 5824.742268041238 42.229
1403117 68.75861509770526 43.924
1415450 538.4365877392162 44.772
1418533 54.03997656097391 46.432
1449251 61.83368869936032 48.092
1494275 60.37717923139047 50.876
1536377 10.153199443946276 53.418
1747148 724.0783410138237 55.558
1748884 12.775276797663969 56.815
1855731 102.40592227020349 58.18
1867078 132.86768791173898 59.342
1879677 534.3082114735674 61.016
1881455 198.002275888228 61.966
1889364 2463.703703703699 63.532
1890039 534.2465753424659 65.195
1892156 157.66481334392435 66.326
1909782 88.45933327872868 69.105
1921991 262.8043660789249 70.185
1927946 37.4683842126934 71.75
1978949 8.991356208821083 73.661
2177473 70.73729487119539 75.446
2220251 649.6478873239432 78.472
2221955 12.238147739801537 79.579
2312655 1072.2291407222967 80.689
2313458 23.87297605983926 81.55
2358111 30.66512484474714 82.616
2404809 40.5274451443206 84.048
2462597 5.327146171693718 86.39
2785847 491.88640973630777 88.112
2788805 88.03310886644289 89.567
2803061 17.075023207403845 90.822
2874159 10.664081434803595 92.036
2960805 925.5751014885042 92.96
2962283 22.493806771263333 94.328
3022833 109.05111368610898 95.69
3030600 51.95123445445071 96.537
3046923 4.7872550624657695 97.385
3224060 38.300327206843356 98.233
3334999 218.8143268834913 102.482
3378721 116.38727771049737 112.049
3394410 13.117546848381512 113.875
3458980 230.93681917211302 114.722
3462652 21.758095140350314 115.57
3501626 990.6432748537945 116.418
3502481 90.107321219849 117.265
3511892 287.216005425566 118.113
3514841 11635.71428571432 118.96
3514981 501.62337662337256 120.589
3516213 234.56790123456906 121.207
3524799 31.458605079413807 123.221
3629063 155.01797574797286 126.501
3645474 3804.1853512705766 129.045
3646143 90.52046596131328 131.59
3655500 887.9581151832301 132.437
3656455 495.03214494448184 133.285
